Pet ID,Name,Breed,Age,Shelter ID,Adoption Link,City_x,State_x,Shelter Name,City_y,State_y,Phone,Website
71440000,Rex,German Shepherd Dog,Adult,TX1667,https://www.petfinder.com/dog/rex-71440000/tx/weatherford/dfw-german-shepherd-rescue-tx1667/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Weatherford,TX,DFW German Shepherd Rescue,Weatherford,TX,,https://www.petfinder.com/member/us/tx/weatherford/dfw-german-shepherd-rescue-tx1667/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
71437759,Carolyn,German Shorthaired Pointer,Young,TX2104,https://www.petfinder.com/dog/carolyn-71437759/tx/nocona/nocona-lucky-paws-animal-shelter-tx2104/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Nocona,TX,Nocona Lucky Paws Animal Shelter,Nocona,TX,(940) 867-5015,https://www.petfinder.com/member/us/tx/nocona/nocona-lucky-paws-animal-shelter-tx2104/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
71436037,Stromboli,Pit Bull Terrier,Adult,TX2337,https://www.petfinder.com/dog/stromboli-71436037/tx/fort-worth/saving-hope-animal-rescue-fund-tx2337/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Fort Worth,TX,Saving Hope Animal Rescue Fund,Fort Worth,TX,,https://www.petfinder.com/member/us/tx/fort-worth/saving-hope-animal-rescue-fund-tx2337/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
71426790,Bella,Hound,Adult,TX26,https://www.petfinder.com/dog/bella-71426790/tx/fort-worth/city-of-fort-worth-animal-shelter-tx26/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Fort Worth,TX,City of Fort Worth Animal Shelter,Fort Worth,TX,(817) 392-1234,https://www.petfinder.com/member/us/tx/fort-worth/city-of-fort-worth-animal-shelter-tx26/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
71423691,BENJI,Chihuahua,Adult,TX2184,https://www.petfinder.com/dog/benji-71423691/tx/grand-prairie/mini-mutts-animal-rescue-tx2184/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Grand Prairie,TX,Mini Mutts Animal Rescue,Grand Prairie,TX,,https://www.petfinder.com/member/us/tx/grand-prairie/mini-mutts-animal-rescue-tx2184/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
71417614,Brighton,Terrier,Adult,TX265,https://www.petfinder.com/dog/brighton-71417614/tx/euless/euless-animal-services-trinity-gap-rescue-tx265/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Euless,TX,Euless Animal Services - Trinity GAP Rescue,Euless,TX,817-685-1594,https://www.petfinder.com/member/us/tx/euless/euless-animal-services-trinity-gap-rescue-tx265/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
71413407,Blue,Anatolian Shepherd,Adult,TX2244,https://www.petfinder.com/dog/blue-71413407/tx/whitewright/bluebonnet-animal-rescue-network-tx2244/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Whitewright,TX,Bluebonnet Animal Rescue Network,Whitewright,TX,,https://www.petfinder.com/member/us/tx/whitewright/bluebonnet-animal-rescue-network-tx2244/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
71393215,*Bolt and Penny (Bonded Pair),Australian Cattle Dog / Blue Heeler,Adult,TX1660,https://www.petfinder.com/dog/star-bolt-and-penny-bonded-pair-71393215/tx/justin/apollo-support-and-rescue-tx1660/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Justin,TX,Apollo Support & Rescue,Justin,TX,(817) 658-9738,https://www.petfinder.com/member/us/tx/justin/apollo-support-and-rescue-tx1660/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
71393626,Delia,Cattle Dog,Adult,TX26,https://www.petfinder.com/dog/delia-71393626/tx/fort-worth/city-of-fort-worth-animal-shelter-tx26/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Fort Worth,TX,City of Fort Worth Animal Shelter,Fort Worth,TX,(817) 392-1234,https://www.petfinder.com/member/us/tx/fort-worth/city-of-fort-worth-animal-shelter-tx26/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
71393075,Snickers,Terrier,Young,TX2556,https://www.petfinder.com/dog/snickers-71393075/tx/paradise/peppy-pet-rescue-tx2556/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Paradise,TX,Peppy Pet Rescue,Paradise,TX,(214) 923-0097,https://www.petfinder.com/member/us/tx/paradise/peppy-pet-rescue-tx2556/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
71392730,Pumpkin and Frozen,Chihuahua,Adult,TX2355,https://www.petfinder.com/dog/pumpkin-and-frozen-71392730/tx/dallas/forget-me-not-rescue-tx-tx2355/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Dallas,TX,Forget Me Not Rescue TX,Garland,TX,,https://www.petfinder.com/member/us/tx/garland/forget-me-not-rescue-tx-tx2355/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
71391912,Suka,Great Pyrenees,Senior,TX2282,https://www.petfinder.com/dog/suka-71391912/tx/venus/bark-ark-and-purr-rescue-tx2282/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Venus,TX,Bark Ark and Purr Rescue,Venus,TX,(817) 929-6633,https://www.petfinder.com/member/us/tx/venus/bark-ark-and-purr-rescue-tx2282/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
71391450,Hank,Pomeranian,Adult,TX2177,https://www.petfinder.com/dog/hank-71391450/tx/colleyville/homeless-hounds-animal-rescue-tx2177/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Colleyville,TX,Homeless Hounds Animal Rescue,Colleyville,TX,817-821-4942,https://www.petfinder.com/member/us/tx/colleyville/homeless-hounds-animal-rescue-tx2177/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
71384432,*Winnie,Labrador Retriever,Adult,TX1660,https://www.petfinder.com/dog/star-winnie-71384432/tx/justin/apollo-support-and-rescue-tx1660/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Justin,TX,Apollo Support & Rescue,Justin,TX,(817) 658-9738,https://www.petfinder.com/member/us/tx/justin/apollo-support-and-rescue-tx1660/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
71380750,Gallagher,Mixed Breed,Young,TX1243,https://www.petfinder.com/dog/gallagher-71380750/tx/dallas/furry-friendzy-tx1243/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Dallas,TX,Furry Friendzy,Dallas,TX,(214) 914-2535,https://www.petfinder.com/member/us/tx/dallas/furry-friendzy-tx1243/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
71380749,Grant,Mixed Breed,Young,TX1243,https://www.petfinder.com/dog/grant-71380749/tx/dallas/furry-friendzy-tx1243/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Dallas,TX,Furry Friendzy,Dallas,TX,(214) 914-2535,https://www.petfinder.com/member/us/tx/dallas/furry-friendzy-tx1243/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
71374459,Whiskey,Retriever,Adult,TX534,https://www.petfinder.com/dog/whiskey-71374459/tx/waco/fuzzy-friends-rescue-tx534/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Waco,TX,Fuzzy Friends Rescue,Waco,TX,(254) 754-9444,https://www.petfinder.com/member/us/tx/waco/fuzzy-friends-rescue-tx534/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
71370008,Red,Australian Shepherd,Adult,TX2103,https://www.petfinder.com/dog/red-71370008/tx/midlothian/city-of-midlothian-animal-shelter-tx2103/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Midlothian,TX,City of Midlothian Animal Shelter,Midlothian,TX,(972) 775-7628,https://www.petfinder.com/member/us/tx/midlothian/city-of-midlothian-animal-shelter-tx2103/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
71360118,Cody,Border Collie,Adult,TX1223,https://www.petfinder.com/dog/cody-71360118/tx/arlington/shelter2rescue-coalition-tx1223/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Arlington,TX,Shelter2Rescue Coalition,Arlington,TX,(214) 616-6128,https://www.petfinder.com/member/us/tx/arlington/shelter2rescue-coalition-tx1223/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
71354157,Tersa (aka WW Spend a Buck),Greyhound,Adult,TX881,https://www.petfinder.com/dog/tersa-aka-ww-spend-a-buck-71354157/tx/dallas/greyhounds-unlimited-tx881/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Dallas,TX,Greyhounds Unlimited,Dallas,TX,(972) 503-4739,https://www.petfinder.com/member/us/tx/dallas/greyhounds-unlimited-tx881/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
71353838,Mansfield,Saluki,Adult,TX881,https://www.petfinder.com/dog/mansfield-71353838/tx/dallas/greyhounds-unlimited-tx881/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Dallas,TX,Greyhounds Unlimited,Dallas,TX,(972) 503-4739,https://www.petfinder.com/member/us/tx/dallas/greyhounds-unlimited-tx881/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
71350050,Joe,Labrador Retriever,Adult,TX26,https://www.petfinder.com/dog/joe-71350050/tx/fort-worth/city-of-fort-worth-animal-shelter-tx26/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Fort Worth,TX,City of Fort Worth Animal Shelter,Fort Worth,TX,(817) 392-1234,https://www.petfinder.com/member/us/tx/fort-worth/city-of-fort-worth-animal-shelter-tx26/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
71344422,DRAKO,American Bulldog,Adult,TX2184,https://www.petfinder.com/dog/drako-71344422/tx/grand-prairie/mini-mutts-animal-rescue-tx2184/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Grand Prairie,TX,Mini Mutts Animal Rescue,Grand Prairie,TX,,https://www.petfinder.com/member/us/tx/grand-prairie/mini-mutts-animal-rescue-tx2184/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
71344441,Maggie,Australian Cattle Dog / Blue Heeler,Adult,TX2505,https://www.petfinder.com/dog/maggie-71344441/tx/garland/love-and-paws-rescue-tx2505/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Garland,TX,Love & Paws Rescue,Fort Worth,TX,,https://www.petfinder.com/member/us/tx/fort-worth/love-and-paws-rescue-tx2505/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
71344433,Maggie,Australian Cattle Dog / Blue Heeler,Adult,TX2505,https://www.petfinder.com/dog/maggie-71344433/tx/princeton/love-and-paws-rescue-tx2505/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Princeton,TX,Love & Paws Rescue,Fort Worth,TX,,https://www.petfinder.com/member/us/tx/fort-worth/love-and-paws-rescue-tx2505/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
71344430,Maggie,Australian Cattle Dog / Blue Heeler,Adult,TX2505,https://www.petfinder.com/dog/maggie-71344430/tx/fort-worth/love-and-paws-rescue-tx2505/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Fort Worth,TX,Love & Paws Rescue,Fort Worth,TX,,https://www.petfinder.com/member/us/tx/fort-worth/love-and-paws-rescue-tx2505/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
71344403,Speckles,Australian Cattle Dog / Blue Heeler,Adult,TX2505,https://www.petfinder.com/dog/speckles-71344403/tx/garland/love-and-paws-rescue-tx2505/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Garland,TX,Love & Paws Rescue,Fort Worth,TX,,https://www.petfinder.com/member/us/tx/fort-worth/love-and-paws-rescue-tx2505/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
71344395,Speckles,Australian Cattle Dog / Blue Heeler,Adult,TX2505,https://www.petfinder.com/dog/speckles-71344395/tx/princeton/love-and-paws-rescue-tx2505/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Princeton,TX,Love & Paws Rescue,Fort Worth,TX,,https://www.petfinder.com/member/us/tx/fort-worth/love-and-paws-rescue-tx2505/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
71344363,Speckles,Australian Cattle Dog / Blue Heeler,Adult,TX2505,https://www.petfinder.com/dog/speckles-71344363/tx/fort-worth/love-and-paws-rescue-tx2505/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Fort Worth,TX,Love & Paws Rescue,Fort Worth,TX,,https://www.petfinder.com/member/us/tx/fort-worth/love-and-paws-rescue-tx2505/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
71343845,Maverick,Australian Cattle Dog / Blue Heeler,Adult,TX1221,https://www.petfinder.com/dog/maverick-71343845/tx/plano/texas-little-cuties-tlc-rescue-tx1221/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Plano,TX,Texas Little Cuties (TLC) Rescue,Plano,TX,,https://www.petfinder.com/member/us/tx/plano/texas-little-cuties-tlc-rescue-tx1221/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
71335816,Luna,German Shepherd Dog,Adult,TX1667,https://www.petfinder.com/dog/luna-71335816/tx/weatherford/dfw-german-shepherd-rescue-tx1667/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Weatherford,TX,DFW German Shepherd Rescue,Weatherford,TX,,https://www.petfinder.com/member/us/tx/weatherford/dfw-german-shepherd-rescue-tx1667/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
71332595,Dandy - Courtesy Listing,German Shepherd Dog,Adult,TX1898,https://www.petfinder.com/dog/dandy-courtesy-listing-71332595/tx/weatherford/irescue-tx1898/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Weatherford,TX,iRescue,Weatherford,TX,,https://www.petfinder.com/member/us/tx/weatherford/irescue-tx1898/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
71331493,Jack McCoy,Great Dane,Adult,AZ711,https://www.petfinder.com/dog/jack-mccoy-71331493/tx/dallas/hope-of-deliverance-az711/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Dallas ,TX,Hope of Deliverance,Tucson,AZ,(330) 647-9963,https://www.petfinder.com/member/us/az/tucson/hope-of-deliverance-az711/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
71317863,Ashley,Black Labrador Retriever,Young,TX938,https://www.petfinder.com/dog/ashley-71317863/tx/quinlan/texas-best-choices-animal-rescue-tx938/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Quinlan,TX,Texas Best Choices Animal Rescue,Quinlan,TX,(214) 535-5230,https://www.petfinder.com/member/us/tx/quinlan/texas-best-choices-animal-rescue-tx938/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
71317862,Peyton,White German Shepherd,Adult,TX938,https://www.petfinder.com/dog/peyton-71317862/tx/quinlan/texas-best-choices-animal-rescue-tx938/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Quinlan,TX,Texas Best Choices Animal Rescue,Quinlan,TX,(214) 535-5230,https://www.petfinder.com/member/us/tx/quinlan/texas-best-choices-animal-rescue-tx938/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
71316778,*Harper,German Shepherd Dog,Adult,TX1660,https://www.petfinder.com/dog/star-harper-71316778/tx/justin/apollo-support-and-rescue-tx1660/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Justin,TX,Apollo Support & Rescue,Justin,TX,(817) 658-9738,https://www.petfinder.com/member/us/tx/justin/apollo-support-and-rescue-tx1660/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
71315049,*Ellalyn,German Shepherd Dog,Young,TX1660,https://www.petfinder.com/dog/star-ellalyn-71315049/tx/justin/apollo-support-and-rescue-tx1660/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Justin,TX,Apollo Support & Rescue,Justin,TX,(817) 658-9738,https://www.petfinder.com/member/us/tx/justin/apollo-support-and-rescue-tx1660/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
71314125,Kermit,Shepherd,Adult,TX1243,https://www.petfinder.com/dog/kermit-71314125/tx/dallas/furry-friendzy-tx1243/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Dallas,TX,Furry Friendzy,Dallas,TX,(214) 914-2535,https://www.petfinder.com/member/us/tx/dallas/furry-friendzy-tx1243/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
71311824,GUY,Mixed Breed,Adult,TX236,https://www.petfinder.com/dog/guy-71311824/tx/dallas/dallas-animal-services-and-adoption-center-tx236/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Dallas,TX,Dallas Animal Services & Adoption Center,Dallas,TX,(214) 671-0249,https://www.petfinder.com/member/us/tx/dallas/dallas-animal-services-and-adoption-center-tx236/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
71310161,Timber,Labrador Retriever,Adult,TX530,https://www.petfinder.com/dog/timber-71310161/tx/highland-village/city-of-highland-village-animal-shelter-tx530/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Highland Village,TX,City of Highland Village Animal Shelter,Highland Village,TX,(469) 444-0915,https://www.petfinder.com/member/us/tx/highland-village/city-of-highland-village-animal-shelter-tx530/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
71307047,Ricky II,Pit Bull Terrier,Adult,TX1730,https://www.petfinder.com/dog/ricky-ii-71307047/tx/dallas/dallas-pets-alive-tx1730/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Dallas,TX,Dallas Pets Alive,Dallas,TX,(325) 225-5372,https://www.petfinder.com/member/us/tx/dallas/dallas-pets-alive-tx1730/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
71304977,Cypress,Husky,Adult,TX2385,https://www.petfinder.com/dog/cypress-71304977/tx/dallas/dallas-animal-welfare-group-tx2385/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Dallas,TX,Dallas Animal Welfare Group,Dallas,TX,(214) 287-1969,https://www.petfinder.com/member/us/tx/dallas/dallas-animal-welfare-group-tx2385/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
71303592,TIMBER,Pit Bull Terrier,Young,TX236,https://www.petfinder.com/dog/timber-71303592/tx/dallas/dallas-animal-services-and-adoption-center-tx236/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Dallas,TX,Dallas Animal Services & Adoption Center,Dallas,TX,(214) 671-0249,https://www.petfinder.com/member/us/tx/dallas/dallas-animal-services-and-adoption-center-tx236/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
71298263,Tony,Terrier,Adult,TX2337,https://www.petfinder.com/dog/tony-71298263/tx/fort-worth/saving-hope-animal-rescue-fund-tx2337/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Fort Worth,TX,Saving Hope Animal Rescue Fund,Fort Worth,TX,,https://www.petfinder.com/member/us/tx/fort-worth/saving-hope-animal-rescue-fund-tx2337/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
71297181,Subaru,Mixed Breed,Adult,TX2337,https://www.petfinder.com/dog/subaru-71297181/tx/fort-worth/saving-hope-animal-rescue-fund-tx2337/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Fort Worth,TX,Saving Hope Animal Rescue Fund,Fort Worth,TX,,https://www.petfinder.com/member/us/tx/fort-worth/saving-hope-animal-rescue-fund-tx2337/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
71282239,Pepper VI (New Digs),Labrador Retriever,Young,TX1730,https://www.petfinder.com/dog/pepper-vi-new-digs-71282239/tx/dallas/dallas-pets-alive-tx1730/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Dallas,TX,Dallas Pets Alive,Dallas,TX,(325) 225-5372,https://www.petfinder.com/member/us/tx/dallas/dallas-pets-alive-tx1730/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
71282238,Arie,Pit Bull Terrier,Senior,TX1730,https://www.petfinder.com/dog/arie-71282238/tx/dallas/dallas-pets-alive-tx1730/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Dallas,TX,Dallas Pets Alive,Dallas,TX,(325) 225-5372,https://www.petfinder.com/member/us/tx/dallas/dallas-pets-alive-tx1730/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
71271595,Sadie,German Shepherd Dog,Young,TX2556,https://www.petfinder.com/dog/sadie-71271595/tx/paradise/peppy-pet-rescue-tx2556/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Paradise,TX,Peppy Pet Rescue,Paradise,TX,(214) 923-0097,https://www.petfinder.com/member/us/tx/paradise/peppy-pet-rescue-tx2556/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
71271129,Muffin,Terrier,Young,TX2556,https://www.petfinder.com/dog/muffin-71271129/tx/paradise/peppy-pet-rescue-tx2556/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Paradise,TX,Peppy Pet Rescue,Paradise,TX,(214) 923-0097,https://www.petfinder.com/member/us/tx/paradise/peppy-pet-rescue-tx2556/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
71270957,Heska,Great Pyrenees,Adult,TX1243,https://www.petfinder.com/dog/heska-71270957/tx/dallas/furry-friendzy-tx1243/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Dallas,TX,Furry Friendzy,Dallas,TX,(214) 914-2535,https://www.petfinder.com/member/us/tx/dallas/furry-friendzy-tx1243/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
71270361,Amber,Retriever,Young,TX938,https://www.petfinder.com/dog/amber-71270361/tx/quinlan/texas-best-choices-animal-rescue-tx938/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Quinlan,TX,Texas Best Choices Animal Rescue,Quinlan,TX,(214) 535-5230,https://www.petfinder.com/member/us/tx/quinlan/texas-best-choices-animal-rescue-tx938/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
71268799,Simba,Chihuahua,Adult,TX2690,https://www.petfinder.com/dog/simba-71268799/tx/fort-worth/highway-hounds-animal-rescue-and-transport-tx2690/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,fort worth,TX,Highway Hounds Animal Rescue and Transport,fort worth,TX,(817) 903-0833,https://www.petfinder.com/member/us/tx/fort-worth/highway-hounds-animal-rescue-and-transport-tx2690/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
71266918,Cayenne,Pit Bull Terrier,Adult,TX2337,https://www.petfinder.com/dog/cayenne-71266918/tx/fort-worth/saving-hope-animal-rescue-fund-tx2337/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Fort Worth,TX,Saving Hope Animal Rescue Fund,Fort Worth,TX,,https://www.petfinder.com/member/us/tx/fort-worth/saving-hope-animal-rescue-fund-tx2337/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
71266553,Firenze,Shepherd,Adult,TX2337,https://www.petfinder.com/dog/firenze-71266553/tx/fort-worth/saving-hope-animal-rescue-fund-tx2337/?referrer_id=deda927d-98bb-4575-a310-15e501c37943&utm_source=api&utm_medium=partnership&utm_content=deda927d-98bb-4575-a310-15e501c37943,Fort Worth,TX,Saving Hope Animal Rescue Fund,Fort Worth,TX,,https://www.petfinder.com/member/us/tx/fort-worth/saving-hope-animal-rescue-fund-tx2337/?referrer_id=deda927d-98bb-4575-a310-15e501c37943
