Shelter ID,name,email,phone,url,website,mission_statement,photos,distance,address.address1,address.address2,address.city,address.state,address.postcode,address.country,hours.monday,hours.tuesday,hours.wednesday,hours.thursday,hours.friday,hours.saturday,hours.sunday,adoption.policy,adoption.url,social_media.facebook,social_media.twitter,social_media.youtube,social_media.instagram,social_media.pinterest,_links.self.href,_links.animals.href
LA404,Lost Ball Canine Rescue,lostballcaninerescue@gmail.com,,https://www.petfinder.com/member/us/la/tallulah/lost-ball-canine-rescue-la404/?referrer_id=deda927d-98bb-4575-a310-15e501c37943,https://lostballcaninerescue.com,"Lost Ball Canine Rescue, Incl is a 501c3 volunteer only charity dedicated to giving a voice to stray and shelter...","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/49170/1/?bust=1580932881&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/49170/1/?bust=1580932881&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/49170/1/?bust=1580932881&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/49170/1/?bust=1580932881'}]",,,,Tallulah,LA,71282,US,,,,,,,,LBCR has online application available on lostballcaninerescue.com.  Applications are processed within 3-7 business days.  Please be patient as we are...,https://lostballcaninerescue.com,https://www.facebook.com/lostballcaninerescue/,,,,,/v2/organizations/la404,/v2/animals?organization=la404
TX325,Great Dane Rescue of North Texas Inc.,petfinder@danerescue.net,(214) 888-6590,https://www.petfinder.com/member/us/tx/carrollton/great-dane-rescue-of-north-texas-inc-tx325/?referrer_id=deda927d-98bb-4575-a310-15e501c37943,http://danerescue.net,"At this time we only adopt in the Dallas/Fort Worth Metroplex.  All adoptions include microchip, spay/neuter, DHLPPC vaccination, Bordetella vaccination,...","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/38277/1/?bust=1511999350&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/38277/1/?bust=1511999350&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/38277/1/?bust=1511999350&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/38277/1/?bust=1511999350'}]",,,,Carrollton,TX,75011,US,,,,,,,,"Ten Steps to Adoption


Do your research! Breed and cost information is available on our website, on linked websites, in...",https://www.danerescue.net/procedure-adopt-dane,https://www.facebook.com/danerescue/,https://twitter.com/danerescue,,,,/v2/organizations/tx325,/v2/animals?organization=tx325
TX1156,Best Friends FurEver,bffurever@yahoo.com,,https://www.petfinder.com/member/us/tx/humble/best-friends-furever-tx1156/?referrer_id=deda927d-98bb-4575-a310-15e501c37943,http://www.furever.org,"Best Friends Furever is a non-profit, all-volunteer organization dedicated to working with the the public and government to provide a...","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/37874/1/?bust=1507853616&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/37874/1/?bust=1507853616&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/37874/1/?bust=1507853616&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/37874/1/?bust=1507853616'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/37874/2/?bust=1507853616&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/37874/2/?bust=1507853616&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/37874/2/?bust=1507853616&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/37874/2/?bust=1507853616'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/37874/3/?bust=1507853617&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/37874/3/?bust=1507853617&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/37874/3/?bust=1507853617&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/37874/3/?bust=1507853617'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/37874/4/?bust=1507853617&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/37874/4/?bust=1507853617&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/37874/4/?bust=1507853617&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/37874/4/?bust=1507853617'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/37874/5/?bust=1507853618&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/37874/5/?bust=1507853618&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/37874/5/?bust=1507853618&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/37874/5/?bust=1507853618'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/37874/6/?bust=1507853618&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/37874/6/?bust=1507853618&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/37874/6/?bust=1507853618&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/37874/6/?bust=1507853618'}]",,,,Humble,TX,77338,US,,,,,,,,"1. Submit application

2. Once submitted, we will begin processing it and share your information with the foster parent of...",https://form.jotform.com/243428230342145,https://www.facebook.com/bffurever/,https://twitter.com/BFFUREVER,,,,/v2/organizations/tx1156,/v2/animals?organization=tx1156
TX2532,Redstone Husky Rescue Inc.,general@redstonehuskyrescue.org,,https://www.petfinder.com/member/us/tx/corsicana/redstone-husky-rescue-inc-tx2532/?referrer_id=deda927d-98bb-4575-a310-15e501c37943,https://redstonehuskyrescue.org,To provide rescue and high quality care for Northern and Working breeds from high-risk situations and shelters in the Texas...,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/51037/1/?bust=1624140372&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/51037/1/?bust=1624140372&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/51037/1/?bust=1624140372&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/51037/1/?bust=1624140372'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/51037/2/?bust=1624140423&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/51037/2/?bust=1624140423&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/51037/2/?bust=1624140423&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/51037/2/?bust=1624140423'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/51037/3/?bust=1624140424&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/51037/3/?bust=1624140424&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/51037/3/?bust=1624140424&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/51037/3/?bust=1624140424'}]",,,,Corsicana,TX,75109,US,,,,,,,,,https://petstablished.com/adoption_form/32863/generic,https://www.facebook.com/redstonerescue,,,,,/v2/organizations/tx2532,/v2/animals?organization=tx2532
TX2451,German Shepherd Rescue of Texas,info@gsrtx.org,,https://www.petfinder.com/member/us/tx/waxahachie/german-shepherd-rescue-of-texas-tx2451/?referrer_id=deda927d-98bb-4575-a310-15e501c37943,http://www.GSRTX.org,501c3 non-profit organization on a mission to save German Shepherds primarily from rural shelters and environments. We are currently based...,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/49996/1/?bust=1583289731&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/49996/1/?bust=1583289731&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/49996/1/?bust=1583289731&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/49996/1/?bust=1583289731'}]",,,,Waxahachie,TX,75168,US,,,,,,,,Thank you for your interest in adopting a rescued GSD! We are excited to get started with you to find...,https://petstablished.com/adoption_form/21144/generic,https://www.facebook.com/GSRTX/,,,https://www.instagram.com/gsrtx_/,,/v2/organizations/tx2451,/v2/animals?organization=tx2451
TX426,"Hillcrest Animal Rescue, Inc.",contact@hillcrestanimalrescue.org,(469) 363-6433,https://www.petfinder.com/member/us/tx/farmersville/hillcrest-animal-rescue-inc-tx426/?referrer_id=deda927d-98bb-4575-a310-15e501c37943,https://hillcrestanimalrescue.org,,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/38343/1/?bust=1512662282&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/38343/1/?bust=1512662282&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/38343/1/?bust=1512662282&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/38343/1/?bust=1512662282'}]",,,,Farmersville,TX,75442,US,,,,,,,,"Consider adopting one of our wonderful animals!! We try to keep our kids’ photos and bios updated, but there’s not...",http://www.hillcrestanimalrescue.org/adopt/,,,,,,/v2/organizations/tx426,/v2/animals?organization=tx426
TX2177,Homeless Hounds Animal Rescue,homelesshounds2016@gmail.com,817-821-4942,https://www.petfinder.com/member/us/tx/colleyville/homeless-hounds-animal-rescue-tx2177/?referrer_id=deda927d-98bb-4575-a310-15e501c37943,,,[],,P.O Box 521,,Colleyville,TX,76034,US,,,,,,,,,,,,,,,/v2/organizations/tx2177,/v2/animals?organization=tx2177
TX1321,Canine Soulmates Rescue,dogs@caninesoulmatesrescue.org,(888) 490-6270,https://www.petfinder.com/member/us/tx/grapevine/canine-soulmates-rescue-tx1321/?referrer_id=deda927d-98bb-4575-a310-15e501c37943,http://www.caninesoulmates.org,,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/37995/1/?bust=1511997551&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/37995/1/?bust=1511997551&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/37995/1/?bust=1511997551&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/37995/1/?bust=1511997551'}]",,,,Grapevine,TX,76099,US,,,,,,,,"The first step in our adoption process is to fill out a Pre Adoption form on our website:
www.caninesoulmates.org

We...",https://caninesoulmates.org/pre-adopt-application/,,,,,,/v2/organizations/tx1321,/v2/animals?organization=tx1321
TX360,Winnsboro Animal Shelter,aco@winnsborotexas.com,(903) 342-3400,https://www.petfinder.com/member/us/tx/winnsboro/winnsboro-animal-shelter-tx360/?referrer_id=deda927d-98bb-4575-a310-15e501c37943,,"&quot;Help Us Help Them &quot; To provide a comfortable, safe and healthy environment for the abandoned, surrendered, abused, unwanted and...",[],,835 Hope Lane,,Winnsboro,TX,75494,US,9am - 4:30pm,9am - 4:30pm,9am - 4:30pm,9am - 4:30pm,9am - 12pm,,,,,https://www.facebook.com/WinnsboroAS,,,,,/v2/organizations/tx360,/v2/animals?organization=tx360
TX304,American Boston Terrier Rescue,info@abtrr.org,(972) 407-4440,https://www.petfinder.com/member/us/tx/gainesville/american-boston-terrier-rescue-tx304/?referrer_id=deda927d-98bb-4575-a310-15e501c37943,https://www.abtrr.org,"American Boston Terrier Rescue &amp; Rehabilitation is a 501(c)3 non-profit rescue organization. We are a small, dedicated group of Boston...","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/38262/1/?bust=1703184484&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/38262/1/?bust=1703184484&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/38262/1/?bust=1703184484&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/38262/1/?bust=1703184484'}]",,P O Box 1286,,Gainesville,TX,76240,US,,,,,,,,"Adoption Process
Out of state adoption policy:  We are located in Dallas, TX. We will adopt some of our dogs...",https://www.abtrr.org/adoption-application.html,https://www.facebook.com/AmericanBTRescueRehab,,,https://www.instagram.com/american_bt_rescue_rehab/,,/v2/organizations/tx304,/v2/animals?organization=tx304
TX2636,Hellhound Acres Rescue and Hospice,allskinnofur@yahoo.com,(817) 565-7811,https://www.petfinder.com/member/us/tx/grandview/hellhound-acres-rescue-and-hospice-tx2636/?referrer_id=deda927d-98bb-4575-a310-15e501c37943,,Update:  Hellhound Acres Rescue and Hospice is closing due to personal health reasons. Any and all available pets will be...,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/52224/1/?bust=1660523160&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/52224/1/?bust=1660523160&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/52224/1/?bust=1660523160&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/52224/1/?bust=1660523160'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/52224/2/?bust=1660523253&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/52224/2/?bust=1660523253&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/52224/2/?bust=1660523253&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/52224/2/?bust=1660523253'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/52224/3/?bust=1660523552&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/52224/3/?bust=1660523552&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/52224/3/?bust=1660523552&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/52224/3/?bust=1660523552'}]",,,,Grandview,TX,76050,US,,,,,,,,"Application form.....reference check...home check,,,,meet and great with potential adopters and pets...trial period...adoption completed",,https://www.facebook.com/Hellhound-Acres-Rescue-and-Hospice-102264721684431,,,,,/v2/organizations/tx2636,/v2/animals?organization=tx2636
TX2074,Bull luv able Paws and Chi Wawas Rescue,adoptBPR@gmail.com,,https://www.petfinder.com/member/us/tx/dallas/bull-luv-able-paws-and-chi-wawas-rescue-tx2074/?referrer_id=deda927d-98bb-4575-a310-15e501c37943,https://bullluvablepaws.org,"Our Mission Statement is uniquely ours. We are a collaborative, committed, and compassionate group of people who are moved to...","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/45938/2/?bust=1516579927&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/45938/2/?bust=1516579927&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/45938/2/?bust=1516579927&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/45938/2/?bust=1516579927'}]",,,,Dallas,TX,75214,US,,,,,,,,"Our Mission Statement is uniquely ours. We are a collaborative, committed, and compassionate group of people who are moved to...",https://bullluvablepaws.org/dog-adoption,https://www.facebook.com/bullluvablepawsandchiwawasrescue/,,,http://www.instagram.com/bullluvablepaws,,/v2/organizations/tx2074,/v2/animals?organization=tx2074
TX443,Companion Animal Network,can.adoptions@yahoo.com,(903) 967-3226,https://www.petfinder.com/member/us/tx/carrollton/companion-animal-network-tx443/?referrer_id=deda927d-98bb-4575-a310-15e501c37943,,Our main focus and goal is to make the best possible match of dogs and humans.  Each dog has a...,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/38354/1/?bust=1545485459&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/38354/1/?bust=1545485459&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/38354/1/?bust=1545485459&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/38354/1/?bust=1545485459'}]",,,,Carrollton,TX,75006,US,,,,,,,,"We have an adoption application which can be found on our site.    
We require a vet reference (or two personal...",https://form.jotform.com/240334137591049,https://www.facebook.com/profile.php?id=100064493300316,,,,,/v2/organizations/tx443,/v2/animals?organization=tx443
TX2202,Sheila's Hope Animal Rescue,sheilasrescue@gmail.com,(469) 608-1364,https://www.petfinder.com/member/us/tx/rockwall/sheilas-hope-animal-rescue-tx2202/?referrer_id=deda927d-98bb-4575-a310-15e501c37943,http://www.sheilasrescue.com,,[],,,,Rockwall,TX,75032,US,,,,,,,,,,http://www.facebook.com/sharedfw,,,,,/v2/organizations/tx2202,/v2/animals?organization=tx2202
TX2717,Dowdy Ferry Animal Commission,Sadiebernice@yahoo.com,(469) 661-7443,https://www.petfinder.com/member/us/tx/dallas/dowdy-ferry-animal-commission-tx2717/?referrer_id=deda927d-98bb-4575-a310-15e501c37943,https://www.thedfac.com/about,The Dowdy Ferry Animal Commission (DFAC) was created in 2015 in response to seeing horrific situations on Dowdy Ferry Road...,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/53048/1/?bust=1709517970&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/53048/1/?bust=1709517970&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/53048/1/?bust=1709517970&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/53048/1/?bust=1709517970'}]",,,,Dallas,TX,75208,US,,,,,,,,"Applications must be completed, proof of residency, home check, and pass a background check.",https://docs.google.com/forms/d/e/1FAIpQLSc74h4kc4t8KGOcUxTTj1FIVgIKZYfZAc6vIUIN-UFNzE7G1w/viewform?usp=sf_link,https://www.facebook.com/SaveTheDFAnimals/,,https://www.youtube.com/@dowdyferryanimalcommission5695,,,/v2/organizations/tx2717,/v2/animals?organization=tx2717
TX2398,Abandoned Pet Project Rescue,adopt@abandonedpetproject.org,(214) 253-9023,https://www.petfinder.com/member/us/tx/dallas/abandoned-pet-project-rescue-tx2398/?referrer_id=deda927d-98bb-4575-a310-15e501c37943,http://abandonedpetproject.org,,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/49383/3/?bust=1565912486&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/49383/3/?bust=1565912486&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/49383/3/?bust=1565912486&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/49383/3/?bust=1565912486'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/49383/1/?bust=1565912290&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/49383/1/?bust=1565912290&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/49383/1/?bust=1565912290&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/49383/1/?bust=1565912290'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/49383/2/?bust=1565912290&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/49383/2/?bust=1565912290&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/49383/2/?bust=1565912290&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/49383/2/?bust=1565912290'}]",,,,Dallas,TX,75219,US,,,,,,,,,,https://www.facebook.com/AbandonedPetProject/,,https://www.youtube.com/user/VetRanch,https://www.instagram.com/abandonedpetproject/,,/v2/organizations/tx2398,/v2/animals?organization=tx2398
TX2276,Doggy Darlings,doggydarlings12@gmail.com,,https://www.petfinder.com/member/us/tx/houston/doggy-darlings-tx2276/?referrer_id=deda927d-98bb-4575-a310-15e501c37943,,,[],,,,Houston,TX,77077,US,,,,,,,,,,,,,,,/v2/organizations/tx2276,/v2/animals?organization=tx2276
TX784,Hill County Paw Pals,hcpawpals@yahoo.com,(254) 580-0679,https://www.petfinder.com/member/us/tx/hillsboro/hill-county-paw-pals-tx784/?referrer_id=deda927d-98bb-4575-a310-15e501c37943,,,[],,"P.O. Box 1533, Hill County Paw Pals","1500 South Abbott Avenue, Hillsboro, TX  76645",Hillsboro,TX,76645,US,,,,,,,,,,,,,,,/v2/organizations/tx784,/v2/animals?organization=tx784
TX2341,Living the Doxie Dream Rescue and Sanctuary,doxiedreamapps@gmail.com,,https://www.petfinder.com/member/us/tx/royse-city/living-the-doxie-dream-rescue-and-sanctuary-tx2341/?referrer_id=deda927d-98bb-4575-a310-15e501c37943,,"The mission of Living the Doxie Dream Rescue and Sanctuary is:

1. To rescue animals from situations that are abusive,...","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/48789/1/?bust=1546636770&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/48789/1/?bust=1546636770&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/48789/1/?bust=1546636770&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/48789/1/?bust=1546636770'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/48789/2/?bust=1546635861&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/48789/2/?bust=1546635861&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/48789/2/?bust=1546635861&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/48789/2/?bust=1546635861'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/48789/3/?bust=1546635861&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/48789/3/?bust=1546635861&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/48789/3/?bust=1546635861&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/48789/3/?bust=1546635861'}]",,,,Royse City,TX,75189,US,,,,,,,,"Email the rescue for more information or to meet an adoptable dachshund. Because we have no facility, available dogs live...",,https://www.facebook.com/LivingTheDoxieDreamRescueAndSanctuary/,,,,,/v2/organizations/tx2341,/v2/animals?organization=tx2341
TX2230,Millie's Mutts,mmuttsrescue@gmail.com,(469) 319-2169,https://www.petfinder.com/member/us/tx/dallas/millies-mutts-tx2230/?referrer_id=deda927d-98bb-4575-a310-15e501c37943,http://www.milliesmutts.com,"Millie&#039;s Mutts is a non-profit organization dedicated to the care, rehabilitation, and adoption of domestic animals. Staffed by volunteers, our...","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/47569/1/?bust=1498793687&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/47569/1/?bust=1498793687&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/47569/1/?bust=1498793687&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/47569/1/?bust=1498793687'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/47569/2/?bust=1514748221&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/47569/2/?bust=1514748221&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/47569/2/?bust=1514748221&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/47569/2/?bust=1514748221'}]",,,,Dallas,TX,75287,US,,,,,,,,Please email us with any questions you may have on the pet or would like to set up a meet...,http://goo.gl/mRv3CU,https://www.facebook.com/milliesmutts/,,https://www.youtube.com/channel/UCh7lUffUvIyiQowcBL09U6g,https://www.instagram.com/milliesmutts/,,/v2/organizations/tx2230,/v2/animals?organization=tx2230
TX1552,"Basset Rescue Across Texas, Inc.",infobratx@gmail.com,,https://www.petfinder.com/member/us/tx/carrollton/basset-rescue-across-texas-inc-tx1552/?referrer_id=deda927d-98bb-4575-a310-15e501c37943,,Please visit us on our Web site at www.bassetrescueacrosstexas.org. We are a 501(c)(3) non-profit organization staffed solely by volunteers devoted...,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/41180/1/?bust=1511997758&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/41180/1/?bust=1511997758&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/41180/1/?bust=1511997758&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/41180/1/?bust=1511997758'}]",,P O Box 116225,,Carrollton,TX,75011,US,,,,,,,,,,,,,,,/v2/organizations/tx1552,/v2/animals?organization=tx1552
TX684,A Different Breed Animal Rescue,adbadoptions@yahoo.com,(972) 896-6313,https://www.petfinder.com/member/us/tx/dallas/a-different-breed-animal-rescue-tx684/?referrer_id=deda927d-98bb-4575-a310-15e501c37943,http://www.adifferentbreed.org,,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/38501/1/?bust=1498406676&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/38501/1/?bust=1498406676&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/38501/1/?bust=1498406676&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/38501/1/?bust=1498406676'}]",,,,Dallas,TX,75360,US,,,,,,,,,,,,,,,/v2/organizations/tx684,/v2/animals?organization=tx684
TX2179,North Texas Boxer Rescue,info@northtexasboxerrescue.org,,https://www.petfinder.com/member/us/tx/dallas/north-texas-boxer-rescue-tx2179/?referrer_id=deda927d-98bb-4575-a310-15e501c37943,,"North Texas Boxer Rescue provides a safe haven, medical, training, and placement services for boxers that are homeless, in shelters,...","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/47009/1/?bust=1554157561&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/47009/1/?bust=1554157561&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/47009/1/?bust=1554157561&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/47009/1/?bust=1554157561'}]",,,,Dallas,TX,75225,US,,,,,,,,Please submit an application through our website to begin the process. www.northtexasboxerrescue.org/adoptions. We will then call your vet for a...,https://petstablished.com/adoption_form/5027/generic,,,,,,/v2/organizations/tx2179,/v2/animals?organization=tx2179
TX2505,Love & Paws Rescue,info@loveandpawsrescue.com,,https://www.petfinder.com/member/us/tx/fort-worth/love-and-paws-rescue-tx2505/?referrer_id=deda927d-98bb-4575-a310-15e501c37943,https://www.loveandpawsrescue.com,"Love &amp; Paws Rescue works to save the most at-risk dogs in Texas. We take in owner surrenders, strays, and...","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/50733/1/?bust=1610718490&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/50733/1/?bust=1610718490&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/50733/1/?bust=1610718490&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/50733/1/?bust=1610718490'}]",,,,Fort Worth,TX,76116,US,,,,,,,,"All potential adopters must fill out an adoption application. They are advised on which dog fits their application best, understanding...",https://form.jotform.com/210065936222146?fbclid=IwAR1Xo7_yKq9oRhulW4RTiiiNj-nslGlY17Vx81He0zXyfa6l7bQwXreQv9M,https://www.facebook.com/loveandpaws2020,,,https://www.instagram.com/loveandpawsrescue,,/v2/organizations/tx2505,/v2/animals?organization=tx2505
